********************************************************************************
LOGGING TIME: 20201004_091446
CLIENT IP: 127.0.0.1
USERNAME: nishanth
OS: Windows 10
ARCHITECTURE: x86
VERSION: 10.0
RESOLUTION: 1920.0 1080.0
********************************************************************************
MM, 380, 67, 1602022801559
MM, 382, 65, 7
MM, 391, 60, 7
MM, 415, 46, 7
MM, 517, -6, 15
MM, 569, -21, 7
MM, 621, -24, 7
MM, 667, -18, 7
MM, 708, -13, 7
MM, 739, -12, 7
MM, 762, -5, 7
MM, 778, -6, 7
MM, 790, -4, 7
MM, 800, -2, 7
MM, 806, -2, 7
MM, 811, -3, 7
MM, 814, -2, 7
MM, 816, -1, 7
MM, 819, -2, 7
MM, 820, 0, 7
MM, 820, -1, 7
MM, 820, -1, 7
MM, 820, -1, 7
MM, 820, -2, 7
MM, 819, -4, 7
MM, 817, -3, 7
MM, 813, -4, 7
MM, 808, -6, 7
MM, 803, -3, 7
MM, 797, -5, 7
MM, 792, -2, 7
MM, 788, -2, 7
MM, 785, -2, 7
MM, 781, -2, 7
MM, 779, -2, 6
MM, 777, -1, 7
MM, 775, -1, 7
MM, 774, 0, 7
MM, 773, -1, 14
MM, 773, 0, 22
MP, 1, 160
MR, 1, 216
MC, 1, 0
MM, 758, 9, 128
MM, 735, 23, 7
MM, 706, 37, 7
MM, 680, 48, 7
MM, 656, 54, 8
MM, 639, 59, 7
MM, 624, 61, 7
MM, 609, 63, 7
MM, 591, 63, 7
MM, 574, 62, 7
MM, 561, 62, 7
MM, 548, 61, 7
MM, 537, 58, 7
MM, 527, 57, 7
MM, 520, 56, 7
MM, 515, 56, 7
MM, 511, 56, 7
MM, 508, 56, 7
MM, 505, 56, 7
MM, 502, 56, 7
MM, 501, 56, 7
MM, 501, 56, 6
MM, 500, 56, 22
MM, 499, 57, 63
MM, 499, 57, 14
MM, 499, 57, 7
MM, 498, 58, 14
MM, 497, 59, 14
MM, 497, 59, 21
MM, 497, 59, 7
MM, 498, 58, 7
MM, 498, 58, 7
MM, 499, 58, 14
MM, 499, 57, 7
MM, 500, 57, 7
