**********************************
LOGGING TIME: 20201102_092945
CLIENT IP: 192.168.1.101
USERNAME: nishanth
OS: Windows 10
*********************Neutral database**********************************
MM, 10, 4, 1606317768590
MM, 14, 19, 811
MM, 5, 3, 8
MM, 86, 51, 14
MM, 79, 37, 7
MM, 70, 19, 6
MM, 60, 0, 8
MM, 114, 11, 70
MM, 88, 20, 21
MM, 81, 10, 7
MM, 75, 4, 7
MM, 60, 1, 232
MM, 61, 2, 7
MM, 62, 5, 7
MM, 62, 7, 7
MM, 62, 8, 15
MM, 62, 9, 15
MM, 62, 10, 6
MM, 62, 11, 14
MM, 62, 12, 15
MM, 62, 13, 6
MM, 62, 14, 14
MM, 62, 15, 15
MM, 62, 16, 35
MC, 1, 510
MM, 62, 18, 5775
MM, 62, 23, 6
MM, 62, 25, 7
MM, 63, 0, 308
MM, 63, 1, 15
MM, 63, 2, 21
MM, 63, 3, 15
MM, 63, 4, 13
MM, 63, 5, 14
MM, 63, 6, 8
MM, 64, 6, 6
MM, 65, 7, 14
MM, 65, 8, 22
MM, 65, 9, 14
MC, 1, 397
MM, 76, 13, 4432
MM, 102, 24, 7
MC, 1, 14839
MM, 54, 1, 28002
MM, 54, 2, 12
MM, 54, 3, 8
MM, 54, 4, 7
MM, 54, 5, 28
MC, 1, 503
MM, 48, 13, 137
MM, 42, 21, 7
MM, 37, 28, 6
MM, 32, 34, 7
MM, 27, 43, 6
MM, 23, 49, 7
MM, 17, 55, 8
MM, 14, 61, 7
MM, 7, 0, 21
MM, 4, 2, 8
MM, 0, 6, 7
MM, 1, 12, 302
MM, 4, 12, 7
MM, 5, 12, 7
MM, 6, 12, 8
MM, 7, 12, 7
MM, 8, 12, 7
MM, 9, 12, 8
MM, 10, 12, 6
MM, 11, 12, 13
MM, 12, 12, 14
MM, 13, 12, 37
MM, 14, 12, 12
MM, 14, 13, 9
MM, 15, 13, 111
MM, 15, 14, 7
MM, 16, 14, 22
MM, 16, 15, 6
MM, 17, 15, 7
MM, 19, 16, 24
MM, 20, 16, 4
MM, 22, 17, 15
MM, 24, 18, 8
MM, 27, 19, 6
MM, 30, 20, 6
MM, 35, 22, 7
MM, 42, 22, 8
MM, 4, 23, 7
MM, 16, 23, 7
MM, 31, 23, 7
MM, 9, 25, 15
MM, 19, 25, 6
MM, 29, 26, 7
MM, 38, 27, 6
MM, 7, 12, 43
MM, 41, 22, 7
MM, 36, 9, 14
MM, 42, 29, 107
MM, 39, 21, 267
MM, 35, 12, 7
MM, 31, 3, 7
MM, 34, 21, 20
MM, 31, 16, 8
MM, 29, 12, 6
MM, 27, 10, 7
MM, 27, 9, 8
MM, 25, 7, 7
MM, 24, 5, 7
MM, 23, 4, 7
MM, 22, 4, 8
MM, 22, 3, 13
MM, 22, 2, 14
MM, 21, 2, 7
MM, 20, 2, 118
MM, 20, 1, 44
MM, 19, 1, 6
MC, 1, 1109
MM, 14, 10, 164
MM, 19, 19, 7
MM, 24, 27, 8
MM, 28, 31, 8
MM, 19, 3, 13
MM, 20, 5, 7
MM, 22, 7, 7
MM, 23, 10, 7
MM, 23, 12, 6
MM, 24, 14, 7
MM, 25, 16, 9
MM, 26, 18, 7
MM, 27, 20, 6
MM, 28, 21, 8
MM, 29, 23, 6
MM, 30, 26, 7
MM, 30, 27, 7
MM, 30, 29, 6
MM, 30, 30, 8
MM, 31, 31, 7
MM, 39, 0, 98
MM, 40, 1, 14
MM, 41, 1, 114
MM, 41, 0, 20
MM, 42, 0, 13
MM, 43, 0, 9
MM, 13, 0, 147
MM, 14, 0, 13
MM, 15, 0, 14
MM, 16, 0, 23
MM, 16, 1, 77
MM, 17, 1, 7
MC, 1, 397
MM, 13, 1, 286
MM, 2, 1, 6
MM, 42, 1, 8
MM, 29, 1, 7
MM, 34, 23, 13
MM, 12, 13, 7
MM, 31, 28, 29
MM, 23, 25, 7
MM, 20, 22, 6
MM, 16, 20, 7
MM, 15, 18, 8
MM, 13, 15, 7
MM, 10, 13, 6
MM, 8, 10, 8
MM, 7, 9, 7
MM, 5, 6, 7
MM, 3, 3, 7
MM, 3, 1, 6
MM, 35, 7, 506
MM, 4, 22, 14
MM, 8, 26, 7
MM, 11, 29, 7
MM, 8, 0, 78
MM, 9, 0, 8
MM, 9, 1, 6
MM, 10, 1, 15
MM, 10, 2, 14
MM, 10, 3, 21
MM, 10, 4, 15
MM, 10, 5, 246
MM, 10, 6, 20
MC, 1, 460
MM, 11, 5, 199
MM, 12, 3, 8
MM, 13, 2, 14
MM, 13, 0, 8
MM, 28, 31, 98
MM, 28, 30, 21
MM, 28, 29, 8
MM, 28, 28, 15
MM, 28, 27, 19
MM, 28, 26, 16
MM, 28, 25, 7
MM, 28, 24, 5
MM, 28, 23, 8
MM, 28, 22, 13
MM, 28, 21, 15
MM, 28, 20, 15
MM, 28, 19, 14
MM, 28, 18, 19
MC, 1, 526
MM, 31, 18, 254
MM, 36, 17, 8
MM, 41, 17, 7
MM, 1, 16, 14
MM, 4, 16, 7
MM, 8, 16, 7
MM, 12, 16, 8
MM, 16, 16, 7
MM, 19, 16, 7
MM, 22, 16, 6
MM, 26, 16, 7
MM, 30, 16, 8
MM, 33, 17, 7
MM, 2, 19, 22
MM, 4, 19, 6
MM, 6, 20, 7
MM, 8, 20, 7
MM, 9, 20, 8
MM, 11, 20, 7
MM, 13, 20, 7
MM, 14, 20, 7
MM, 17, 20, 7
MM, 18, 20, 7
MM, 19, 20, 13
MM, 20, 20, 15
MM, 21, 20, 15
MM, 22, 20, 6
MM, 23, 20, 21
MM, 24, 20, 35
MM, 25, 20, 13
MM, 26, 20, 23
MM, 28, 20, 7
MM, 29, 20, 14
MM, 30, 20, 8
MM, 31, 20, 6
MM, 33, 20, 6
MM, 34, 20, 7
MM, 0, 20, 50
MM, 1, 20, 5
MM, 2, 20, 7
MM, 3, 20, 9
MM, 4, 20, 14
MM, 5, 20, 15
MM, 6, 20, 7
MM, 7, 20, 7
MM, 8, 20, 35
MM, 9, 20, 14
MM, 9, 19, 76
MM, 9, 18, 15
MC, 1, 391
MM, 5, 18, 213
MM, 0, 18, 7
MM, 32, 19, 15
MM, 29, 19, 7
MM, 27, 19, 6
MM, 24, 19, 7
MM, 20, 19, 7
MM, 17, 19, 7
MM, 15, 19, 7
MM, 12, 19, 8
MM, 11, 19, 7
MM, 9, 19, 7
MM, 7, 19, 7
MM, 6, 19, 8
MM, 5, 19, 14
MM, 4, 19, 6
MM, 3, 19, 36
MM, 2, 19, 14
MM, 1, 19, 155
MM, 0, 19, 14
MM, 35, 19, 168
MM, 34, 19, 7
MM, 34, 18, 14
MM, 33, 18, 7
MM, 32, 18, 7
MM, 31, 18, 7
MM, 30, 18, 15
MM, 29, 18, 14
MM, 28, 18, 22
MM, 27, 18, 11
MM, 26, 18, 16
MM, 26, 17, 22
MM, 24, 17, 13
MC, 1, 404
MM, 18, 17, 200
MM, 13, 17, 7
MM, 10, 17, 7
MM, 7, 17, 7
MM, 6, 17, 14
MM, 5, 17, 7
MM, 4, 17, 15
MM, 3, 17, 8
